Tweet,Date Created
"@SaharaReporters @AsoRock @DefenceInfoNG This kind of alarm by the Nigeria security chiefs remind me of 2015, abeg wen will d real change come sef?",2018-03-30 15:24:21
#Nigeria: Food Security: Assessing Nigeria’s Quest For Sufficiency In Agriculture https://t.co/c6VBNqo49e,2018-03-30 15:20:19
NIGERIA SECURITY CHIEFS RAISE ALARM OVER PLANS TO DISRUPT THE 2019 ELECTIONS https://t.co/ziupX0jxt5,2018-03-30 15:09:49
"@nazirgaladanchi IBB introduced National Guard,scrapped by Late Abatcha.We need to revisit that security concept. Nigeria Army overstretched. At least 1600 men/women guards per LGA.Trained and equipped to fight internal terrorists! BlackWater Security contractor could be of use here.",2018-03-30 15:06:43
Groups With 'Evil Designs' Plotting To Disrupt Nigeria's 2019 Election- Security Chiefs https://t.co/XXn6dQ3Hov,2018-03-30 14:57:10
This 2 key Ministries &amp; ministers are vital to PMB reelection bid. Kachikwu &amp; Brutai. Any shortages in petroleum supply between Nov 2018 till election time or any attack or girls kidnapping anywhere in Nigeria within same period will cost PMB the presidency.Provide tight security,2018-03-30 14:46:12
Groups With 'Evil Designs' Plotting To Disrupt Nigeria's 2019 Election- Security Chiefs https://t.co/XXn6dQ3Hov https://t.co/ZcnBKjE6Jz,2018-03-30 14:44:09
"@NigeriaInfoAbj pls is Lai the minister of the federal republic of Nigeria, or minister of information? Always calling pdp as if that's the on going govt. Project across the country? Pls tell the security chiefs that the only scheme in place is to vote out pmb.",2018-03-30 14:43:33
"@channelstv Useless, worthless ""security chiefs"". You are not even fit for purpose. So it is the ""plan to disrupt the 2019 elections"" that worries you now: not the carnage that the fulani herdsmen murderers are carrying out throughout Nigeria currently. SHAME ON YOU ALL.",2018-03-30 14:42:46
Clay Richie: What else does the President not know? By Alvan Ew... https://t.co/9ixGRXHqrW #News #Nigeria #Africa #Politics #APC #PmB #Buhari #Corruption #Dapchi #BokoHaram #Police #IG #Security,2018-03-30 14:37:14
"Nigeria’s security chiefs have raised an alarm that some groups with ‘evil intentions’ are planning to disrupt the 2019 general elections with a view to creating a stalemate, the presidency has said.",2018-03-30 14:28:48
"Any President traveling economy is just creating unnecessary chaos for this security detail and the other people who just want to fly to their destinations in peace... That said, Buhari shutting down Lagos to commission a bus terminal ... Well... Goodluck Nigeria https://t.co/VoV9PTuoXu",2018-03-30 14:19:57
"In the last 5 months, I have found 23 critical and medium ranking security vulnerabilities affecting several tech, financial companies, ISPs and other service providers in Nigeria. 

The tweet above describes how they responded. 

I was even threatened twice.",2018-03-30 14:09:17
These were soldiers buried yesterday in #Kaduna State. Despite the fact that @NigerianGovernment said that insurgency has been defeated and decimated soldiers and civilians are being buried with reckless abandon in Nigeria on daily basis. Security has collapsed in Nigeria https://t.co/rVwZe0gwVs,2018-03-30 14:06:56
The point really is we over do this things in https://t.co/AXhdTXjW8v me you can have water tight security without too much paparazzi moves https://t.co/kCB3RufnWi,2018-03-30 14:00:25
@daily_trust Is he calling for the removal of Yari or Buhari? Buhari bears full responsibility for security in any corner of Nigeria.,2018-03-30 13:55:43
Self Defense as advocated by Gen. Danjuma will only make Nigeria a semblance of Libya. Security is the ex. reserve of Government,2018-03-30 13:40:17
@hooi09 @DrJoeAbah @OgbeniDipo Eko Atlantic PMB and Ambode light security. Happy now? Lol..our realities and threats are different. Governors' convoys have been attacked here in Nigeria and PMB was nearly assassinated by a vehicle borne bomb. Let's not fall.for.narratives designed to sell to tourists https://t.co/mQuohMMezI,2018-03-30 13:15:49
"BANDITRY AND CRISIS OF PUBLIC SAFETY IN NIGERIA: ISSUES IN NATIONAL SECURITY STRATEGIES;Hon Obinna Chidoka IN ACTION.

Banditry means occurrence or prevalence of armed robbery or violent crime. It involves the use... https://t.co/9AlMDJuILS",2018-03-30 13:13:15
"Having spent few years in some 'saner' clime and experienced firsthand how organized such places are, and how superior argument trumps mediocrity, I am impatient to see such replicated in #Nigeria. This is why I occasionally veer from #security, take a stand on other issues.",2018-03-30 13:01:00
"@atiku 
Are you sure that you will be able to tackle the security situation in Nigeria if given the mandate?",2018-03-30 12:51:51
Security situation in Cameroon steadily plummeting. UK FCO advises against ALL travel to within 40km of Cameroon/Nigeria border; and against ALL BUT ESSENTIAL travel to the North West &amp; South West regions of country. https://t.co/gNPzcricL4,2018-03-30 12:50:46
"Nigeria’s security chiefs have raised an alarm that some groups with ‘evil intentions’ are planning to disrupt the 2019 general elections with a view to creating a stalemate, the presidency has said.
@AsoRock @DefenceInfoNG 
READ MORE: https://t.co/UOJ5cS5LnG https://t.co/K2ZKmi438r",2018-03-30 12:37:33
"Nigeria Security and Civil Defence Corps (NSCDC) has promoted 14 officers serving in the Kebbi state Command. The state’s NSCDC Commandant, Sammani Ringim, who decorated the promoted officers in Birnin Kebbi yesterday, said... https://t.co/KryrIrknUu",2018-03-30 12:17:32
Groups With ‘Evil Designs’ Plotting To Disrupt Nigeria’s 2019 Election- Security… https://t.co/pvRy0fG1p6 https://t.co/wYMSxovwvw,2018-03-30 12:10:20
Groups With 'Evil Designs' Plotting To Disrupt Nigeria's 2019 Election- Security Chiefs | Sahara Reporters https://t.co/fjVxhc3lSZ,2018-03-30 12:06:05
Groups With 'Evil Designs' Plotting To Disrupt Nigeria's 2019 Election- Security Chiefs | Sahara Reporters https://t.co/Lulu6ApT90,2018-03-30 12:06:03
Groups With 'Evil Designs' Plotting To Disrupt Nigeria's 2019 Election- Security Chiefs | Sahara Reporters https://t.co/UOJ5cS5LnG,2018-03-30 12:06:00
"@nnamdianekwe Pls, are there private armed security companies in Nigeria?",2018-03-30 11:45:39
Job For Security Training Facilitator at Risk Control Services Nigeria Limited https://t.co/ixnufMH0k8,2018-03-30 11:42:14
"Tracking the cops: A new open source database is collating background info on police and security force officers in Nigeria, Egypt, and Mexico @EmmanuelFreuden https://t.co/YwSOAbcSJ5",2018-03-30 11:35:00
"The 1st Cybersecurity Workshop in the North-Western Nigeria Organized by the National Information Technology Development Agency (NITDA), in Katsina. 29/03/2018.

BACKGROUND.

As Cyber Security is becoming... https://t.co/yG1Wb3LUaf",2018-03-30 11:33:25
"Guinness,Peugeot,Flour Mills of Nigeria Plc,GBfoods,Saroafrica,LeadHire Limited,UNFPA,Halogen Security,UNICEF,Nigerian Stock Exchange,Jumia,AA Rescue,Plan International,Imisi Partners all Hiring&gt;https://t.co/AY0uCNihUK

Have a good one! https://t.co/F30AgI4to7",2018-03-30 11:28:01
"About 1.8M people, mainly from rural areas, have been displaced by #BokoHaram-related violence in northeastern #Nigeria and the impact on the food security and nutrition situation has been devastating.

Find out how #UNFAO responded 👉 https://t.co/5W36tYcuje https://t.co/W9Fn2Jr2wt",2018-03-30 11:24:00
@realKefason @GovKaduna @MBuhari @segalink @john_danfulani What would it take to secure these communities? Why is the security so porous in Nigeria especially in the MB? Why shouldn't we encourage community policing? Every resident in a community should be registered and should be able to be accounted for at every time of the day here.,2018-03-30 11:12:49
"Farm Security Officer at Kuro Communications Limited Kuro Communications Limited, is recruiting to fill the position of: Farm Security Officer. The position is located in Bauchi State.... https://t.co/d82lRASKrG",2018-03-30 10:52:41
Job For Security Training Facilitator at Risk Control Services Nigeria Limited https://t.co/tQuDfLsRrT,2018-03-30 10:38:15
"@thecableng Who are they raising the alarm for?

Are we civilians not supposed to be the ones to raise such alarms for our ""Security Chiefs"" to act?

Things are really upside down with Nigeria lately, what's going on?",2018-03-30 10:33:59
@BABSFREY @ProfOsinbajo @EmmanuelMacron @ProfOsibanjo @MBuhari Our security agencies should earn more than the politicians and undue dismissal stopped. The injured and abandoned officers should be taken  care of. This will help to stop crime in Nigeria.,2018-03-30 10:25:53
Security Training Facilitator at Risk Control Services Nigeria Limited - https://t.co/5Ih2wJWKw7,2018-03-30 10:23:51
#Nigeria intelligence chiefs and media parley on national security  https://t.co/frSpZjVehn,2018-03-30 10:17:55
Job For Security Training Facilitator at Risk Control Services Nigeria Limited https://t.co/lib6011A4L,2018-03-30 10:14:22
"Security level 2

Welcome to Nigeria 🇳🇬",2018-03-30 10:13:32
"@MordiOfficial @MiF_Nigeria Their kind profit from people dying off. Look at the death toll in the uk (young male suicide, disabled genocide, homeless, etc) while they get hundreds of £millions for palace redoecoration, weddings and ""security""",2018-03-30 10:12:52
Job For Security Training Facilitator at Risk Control Services Nigeria Limited https://t.co/WYf8jTNnkI,2018-03-30 10:05:15
Job For Security Training Facilitator at Risk Control Services Nigeria Limited - https://t.co/d18AoPbS6p,2018-03-30 10:03:22
Job For Security Training Facilitator at Risk Control Services Nigeria Limited https://t.co/uFBvX188XL,2018-03-30 09:57:37
"Do u think state governors in Nigeria should use their SECURITY VOTE to improve:education,health,security,infrastructure etc?

SV is a monthly allowance each gov receives based on security needs of the state. It runs into billions Naria unknown to no one. SV has no basis in law.",2018-03-30 09:47:17
SMS Ltd. Fighting Maritime Crime Worldwide! #Piracy #Security #Crime #Somalia #Marine #Offshore #Shipping #Risk #Africa #HornOfAfrica #Nigeria #WestAfrica #EastAfrica #NigerDelta #Asia #SoutheastAsia #MalaccaStrait #Singapore https://t.co/A5u4OyhPKI,2018-03-30 09:44:52
SMS Ltd. Fighting Maritime Crime Worldwide! #Piracy #Security #Crime #Somalia #Marine #Offshore #Shipping #Risk #Africa #HornOfAfrica #Nigeria #WestAfrica #EastAfrica #NigerDelta #Asia #SoutheastAsia #MalaccaStrait #Singapore https://t.co/CpNmADC3yM,2018-03-30 09:44:34
SMS Ltd. Fighting Maritime Crime Worldwide! #Piracy #Security #Crime #Somalia #Marine #Offshore #Shipping #Risk #Africa #HornOfAfrica #Nigeria #WestAfrica #EastAfrica #NigerDelta #Asia #SoutheastAsia #MalaccaStrait #Singapore https://t.co/FTrkNxakt0,2018-03-30 09:43:52
SMS Ltd. Fighting Maritime Crime Worldwide! #Piracy #Security #Crime #Somalia #Marine #Offshore #Shipping #Risk #Africa #HornOfAfrica #Nigeria #WestAfrica #EastAfrica #NigerDelta #Asia #SoutheastAsia #MalaccaStrait #Singapore https://t.co/JIeRlH2his,2018-03-30 09:43:19
Security Training Facilitator at Risk Control Services Nigeria Limited https://t.co/b8jeN1AHJR https://t.co/OhD5VaY31N,2018-03-30 09:42:35
SMS Ltd. Fighting Maritime Crime Worldwide! #Piracy #Security #Crime #Somalia #Marine #Offshore #Shipping #Risk #Africa #HornOfAfrica #Nigeria #WestAfrica #EastAfrica #NigerDelta #Asia #SoutheastAsia #MalaccaStrait #Singapore https://t.co/b4p1WPushA,2018-03-30 09:41:10
SMS Ltd. Fighting Maritime Crime Worldwide! #Piracy #Security #Crime #Somalia #Marine #Offshore #Shipping #Risk #Africa #HornOfAfrica #Nigeria #WestAfrica #EastAfrica #NigerDelta #Asia #SoutheastAsia #MalaccaStrait #Singapore https://t.co/R4xfNUQf8f,2018-03-30 09:40:46
SMS Ltd. Fighting Maritime Crime Worldwide! #Piracy #Security #Crime #Somalia #Marine #Offshore #Shipping #Risk #Africa #HornOfAfrica #Nigeria #WestAfrica #EastAfrica #NigerDelta #Asia #SoutheastAsia #MalaccaStrait #Singapore https://t.co/aB1UhqBBLy,2018-03-30 09:39:35
SMS Ltd. Fighting Maritime Crime Worldwide! #Piracy #Security #Crime #Somalia #Marine #Offshore #Shipping #Risk #Africa #HornOfAfrica #Nigeria #WestAfrica #EastAfrica #NigerDelta #Asia #SoutheastAsia #MalaccaStrait #Singapore https://t.co/L5wKvjRbWL,2018-03-30 09:39:29
SMS Ltd. Fighting Maritime Crime Worldwide! #Piracy #Security #Crime #Somalia #Marine #Offshore #Shipping #Risk #Africa #HornOfAfrica #Nigeria #WestAfrica #EastAfrica #NigerDelta #Asia #SoutheastAsia #MalaccaStrait #Singapore https://t.co/WPYf7P7SG6,2018-03-30 09:39:14
SMS Ltd. Fighting Maritime Crime Worldwide! #Piracy #Security #Crime #Somalia #Marine #Offshore #Shipping #Risk #Africa #HornOfAfrica #Nigeria #WestAfrica #EastAfrica #NigerDelta #Asia #SoutheastAsia #MalaccaStrait #Singapore https://t.co/frAZgICxcc,2018-03-30 09:39:03
SMS Ltd. Fighting Maritime Crime Worldwide! #Piracy #Security #Crime #Somalia #Marine #Offshore #Shipping #Risk #Africa #HornOfAfrica #Nigeria #WestAfrica #EastAfrica #NigerDelta #Asia #SoutheastAsia #MalaccaStrait #Singapore https://t.co/S2VGKGR1xy,2018-03-30 09:38:56
SMS Ltd. Fighting Maritime Crime Worldwide! #Piracy #Security #Crime #Somalia #Marine #Offshore #Shipping #Risk #Africa #HornOfAfrica #Nigeria #WestAfrica #EastAfrica #NigerDelta #Asia #SoutheastAsia #MalaccaStrait #Singapore https://t.co/8Al8IlUId0,2018-03-30 09:38:43
SMS Ltd. Fighting Maritime Crime Worldwide! #Piracy #Security #Crime #Somalia #Marine #Offshore #Shipping #Risk #Africa #HornOfAfrica #Nigeria #WestAfrica #EastAfrica #NigerDelta #Maritime #MSO #SSO #CSO #PMSC #PirateActionGroups #PAG #Clan #Militia #Navy https://t.co/vZ2JUDQmJW,2018-03-30 09:32:58
